
Clock type: WALL
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..es/sympy/tensor/indexed.py:580 Idx  1      0.000002  0.000002  0.000002
..rter/_type_utils.py:336 <dictcomp>  1      0.000002  0.000002  0.000002
../tempfile.py:85 _infer_return_type  1      0.000002  0.000002  0.000002
..ecial/error_functions.py:2759 _eis  1      0.000002  0.000002  0.000002
..py/series/sequences.py:1020 SeqAdd  1      0.000002  0.000002  0.000002
..l/mathieu_functions.py:86 mathieuc  1      0.000002  0.000002  0.000002
..ssions/matexpr.py:666 MatrixSymbol  1      0.000002  0.000002  0.000002
..ieu_functions.py:148 mathieusprime  1      0.000002  0.000002  0.000002
.._dynamo/source.py:498 NegateSource  1      0.000002  0.000002  0.000002
..s.py:7857 PropagateUnbackedSymInts  1      0.000002  0.000002  0.000002
../runtime/driver.py:13 DriverConfig  1      0.000002  0.000002  0.000002
..collectives.py:81 DefaultAllGather  1      0.000002  0.000002  0.000002
../lib/python3.10/os.py:817 fsdecode  1      0.000002  0.000002  0.000002
..polys/densebasic.py:333 _rec_strip  2      0.000001  0.000002  0.000001
..ch/utils/_pytree.py:1069 <genexpr>  4      0.000002  0.000002  0.000000
..p/_optim_utils.py:53 FSDPParamInfo  1      0.000002  0.000002  0.000002
..y/polys/domainmatrix.py:1 <module>  1      0.000002  0.000002  0.000002
..ns.py:33 StreamStartToken.__init__  1      0.000002  0.000002  0.000002
..iton/knobs.py:135 env_int.__init__  3      0.000001  0.000002  0.000001
..pp_builder.py:1433 CppTorchOptions  1      0.000002  0.000002  0.000002
..lementary/miscellaneous.py:801 Min  1      0.000002  0.000002  0.000002
..py/core/basic.py:497 Symbol.__eq__  1      0.000002  0.000002  0.000002
..rter/_type_utils.py:391 <dictcomp>  1      0.000002  0.000002  0.000002
..apes.py:2723 _ShapeGuardCppPrinter  1      0.000002  0.000002  0.000002
..source.py:145 SyntheticLocalSource  1      0.000002  0.000002  0.000002
.. TMADescriptorExperimentalVariable  1      0.000002  0.000002  0.000002
..tor/utils.py:1545 DeferredLineBase  1      0.000002  0.000002  0.000002
..uted.py:136 PlacementClassVariable  1      0.000002  0.000002  0.000002
..ympy/matrices/kind.py:7 MatrixKind  1      0.000002  0.000002  0.000002
..y/core/operations.py:487 LatticeOp  1      0.000002  0.000002  0.000002
.._param_group.py:102 AllGatherState  1      0.000001  0.000002  0.000002
../polys/polyoptions.py:527 Gaussian  1      0.000002  0.000002  0.000002
..ynamo/types.py:106 DynamoGuardHook  1      0.000002  0.000002  0.000002
..ed/nn/functional.py:318 _AllGather  1      0.000002  0.000002  0.000002
..ted/nn/functional.py:374 _AlltoAll  1      0.000002  0.000002  0.000002
..mpy/polys/domains/field.py:8 Field  1      0.000002  0.000002  0.000002
..cial/error_functions.py:819 erfinv  1      0.000002  0.000002  0.000002
..o/source.py:1024 FloatTensorSource  1      0.000002  0.000002  0.000002
..geometry/entity.py:540 GeometrySet  1      0.000002  0.000002  0.000002
..output_graph.py:250 FakeRootModule  1      0.000002  0.000002  0.000002
..al/numbers.py:2194 reduced_totient  1      0.000002  0.000002  0.000002
..binatorial/numbers.py:2144 totient  1      0.000002  0.000002  0.000002
../eval_frame.py:924 OptimizeContext  1      0.000002  0.000002  0.000002
..gca/modules.py:1339 QuotientModule  1      0.000002  0.000002  0.000002
..60 CatchWarningsCtxManagerVariable  1      0.000002  0.000002  0.000002
..76 FunctionalizedRngRuntimeWrapper  1      0.000002  0.000002  0.000002
..on/knobs.py:427 JITHookCompileInfo  1      0.000002  0.000002  0.000002
../api.py:340 ShardedStateDictConfig  1      0.000002  0.000002  0.000002
..ights.py:17 LayerNormPerSampleGrad  1      0.000002  0.000002  0.000002
..ine.py:146 DiophantineEquationType  1      0.000002  0.000002  0.000002
..mpy/functions.py:1270 RoundDecimal  1      0.000002  0.000002  0.000002
..ic_convert.py:340 DistributedState  1      0.000002  0.000002  0.000002
..ad/schemas.py:1180 AOTGraphCapture  1      0.000002  0.000002  0.000002
..lementary/miscellaneous.py:864 Rem  1      0.000002  0.000002  0.000002
..dynamo/source.py:295 TypeMROSource  1      0.000002  0.000002  0.000002
..ibuted/_shard/sharder.py:6 Sharder  1      0.000001  0.000002  0.000002
..array.py:160 MutableDenseNDimArray  1      0.000002  0.000002  0.000002
..l.py:1543 FormalPowerSeriesProduct  1      0.000002  0.000002  0.000002
..h/_dynamo/source.py:862 TypeSource  1      0.000002  0.000002  0.000002
..s/sympy/core/basic.py:906 Pow.args  4      0.000002  0.000002  0.000000
..nomials.py:28 OrthogonalPolynomial  1      0.000002  0.000002  0.000002
..py/geometry/ellipse.py:1477 Circle  1      0.000002  0.000002  0.000002
..ns/special/bessel.py:2149 _besseli  1      0.000002  0.000002  0.000002
..y/core/numbers.py:2890 NegativeOne  1      0.000002  0.000002  0.000002
..44 ScriptObjectQualifiedNameSource  1      0.000002  0.000002  0.000002
..y/printing/numpy.py:506 JaxPrinter  1      0.000002  0.000002  0.000002
..lder.py:1640 CppTorchDeviceOptions  1      0.000002  0.000002  0.000002
..ges/sympy/core/kind.py:156 __new__  1      0.000001  0.000002  0.000002
..:1960 wrap_logical_op_with_cast_to  3      0.000002  0.000002  0.000001
..pressions/transpose.py:5 Transpose  1      0.000002  0.000002  0.000002
..ecial/polynomials.py:1210 laguerre  1      0.000002  0.000002  0.000002
../sympy/sets/fancysets.py:239 Reals  1      0.000002  0.000002  0.000002
..g/sympy_parser.py:1251 _T.__init__  1      0.000002  0.000002  0.000002
..:993 TritonKernelWrapperFunctional  1      0.000002  0.000002  0.000002
..ts.py:17 InstanceNormPerSampleGrad  1      0.000002  0.000002  0.000002
..es/sympy/core/numbers.py:2954 Half  1      0.000002  0.000002  0.000002
..liptic_integrals.py:188 elliptic_e  1      0.000002  0.000002  0.000002
..rategies/branch/core.py:1 <module>  1      0.000002  0.000002  0.000002
..mpy/functions.py:1094 FloatTrueDiv  1      0.000002  0.000002  0.000002
..ompilationCallbackHandler.__init__  1      0.000001  0.000002  0.000002
..ntary/complexes.py:1020 polar_lift  1      0.000002  0.000002  0.000002
..cial/error_functions.py:2710 _erfs  1      0.000002  0.000002  0.000002
..tions.py:601 BuiltinMethodVariable  1      0.000002  0.000002  0.000002
..8 CallTorchbindHigherOrderVariable  1      0.000002  0.000002  0.000002
..dynamo/source.py:607 GetItemSource  1      0.000002  0.000002  0.000002
..ls.py:3887 numpy_to_tensor_wrapper  1      0.000002  0.000002  0.000002
..ympy/geometry/line.py:1578 Segment  1      0.000002  0.000002  0.000002
..uted/nn/functional.py:271 _Scatter  1      0.000002  0.000002  0.000002
..sympy/core/numbers.py:2871 __neg__  4      0.000002  0.000002  0.000000
..tal/recording.py:504 NotEqualError  1      0.000002  0.000002  0.000002
..text.py:62 MetricsContext.__init__  1      0.000002  0.000002  0.000002
..ntary/piecewise.py:19 ExprCondPair  1      0.000002  0.000002  0.000002
..lational.py:1167 StrictGreaterThan  1      0.000002  0.000002  0.000002
.._import.py:12 _LazyModule.__init__  4      0.000002  0.000002  0.000000
..on/runtime/errors.py:29 PTXASError  1      0.000002  0.000002  0.000002
..s/sympy/series/limits.py:132 Limit  1      0.000002  0.000002  0.000002
..ntary/exponential.py:139 exp_polar  1      0.000002  0.000002  0.000002
..py:1025 _LazySeedTracker.get_calls  1      0.000002  0.000002  0.000002
..ables/iter.py:43 ItertoolsVariable  1      0.000002  0.000002  0.000002
..:867 DuplicateWarningChecker.reset  1      0.000002  0.000002  0.000002
..rray.py:138 MutableSparseNDimArray  1      0.000002  0.000002  0.000002
..s/extrapolation.py:266 levin_class  1      0.000002  0.000002  0.000002
..sympy/functions.py:1225 TruncToInt  1      0.000002  0.000002  0.000002
..s/permutation.py:168 MatrixPermute  1      0.000002  0.000002  0.000002
..ray.py:132 ImmutableDenseNDimArray  1      0.000002  0.000002  0.000002
../misc.py:1258 PythonModuleVariable  1      0.000002  0.000002  0.000002
..mplify/cse_main.py:345 Unevaluated  1      0.000002  0.000002  0.000002
..pressions/matexpr.py:21 _sympifyit  12     0.000002  0.000002  0.000000
..al/numbers.py:1801 legendre_symbol  1      0.000002  0.000002  0.000002
..ons/hadamard.py:41 HadamardProduct  1      0.000002  0.000002  0.000002
..mpy/series/sequences.py:466 SeqPer  1      0.000002  0.000002  0.000002
..olys/orderings.py:137 InverseOrder  1      0.000002  0.000002  0.000002
..:734 _open_zipfile_reader.__exit__  4      0.000002  0.000002  0.000000
..riton/language/core.py:29 <lambda>  1      0.000002  0.000002  0.000002
..cial/polynomials.py:443 chebyshevt  1      0.000002  0.000002  0.000002
..ckages/triton/knobs.py:443 JITHook  1      0.000002  0.000002  0.000002
..onal_utils.py:375 ViewMetaSequence  1      0.000002  0.000002  0.000002
..69 NonSerializableSetGetItemSource  1      0.000002  0.000002  0.000002
..dynamo/source.py:342 ClosureSource  1      0.000002  0.000002  0.000002
..ions.py:1765 TrigonometricIntegral  1      0.000002  0.000002  0.000002
..ympy/simplify/gammasimp.py:463 _rf  1      0.000002  0.000002  0.000002
..binatorial/numbers.py:2039 primenu  1      0.000002  0.000002  0.000002
..les/dicts.py:1303 DictKeysVariable  1      0.000002  0.000002  0.000002
..uards.py:3271 CheckFunctionManager  1      0.000002  0.000002  0.000002
../sympy/geometry/line.py:2160 Ray2D  1      0.000002  0.000002  0.000002
..ons/__init__.py:640 Counter.update  2      0.000002  0.000002  0.000001
..ime_wrappers.py:107 RuntimeWrapper  1      0.000002  0.000002  0.000002
..ault_hooks.py:46 LowPrecisionState  1      0.000002  0.000002  0.000002
.._param_group.py:112 AllReduceState  1      0.000001  0.000002  0.000002
..dynamo/source.py:481 IndexedSource  1      0.000002  0.000002  0.000002
..py:762 MemoizeWithCycleCheck.reset  2      0.000002  0.000002  0.000001
..ath/functions/bessel.py:385 c_memo  4      0.000002  0.000002  0.000000
..ma/ansitowin32.py:16 StreamWrapper  1      0.000002  0.000002  0.000002
..ring>:2 GlobalStateSource.__init__  8      0.000002  0.000002  0.000000
../_sympy/functions.py:528 CeilToInt  1      0.000002  0.000002  0.000002
..mbinatorial/numbers.py:1959 mobius  1      0.000002  0.000002  0.000002
.._init__.py:577 _discover_resolvers  1      0.000002  0.000002  0.000002
..convert_frame.py:884 CaptureOutput  1      0.000002  0.000002  0.000002
.._optim_utils.py:109 _OptimStateKey  1      0.000002  0.000002  0.000002
..rms.py:1343 InverseCosineTransform  1      0.000002  0.000002  0.000002
..ositions_for_rng.py:66 PhiloxState  1      0.000002  0.000002  0.000002
..ckages/triton/knobs.py:66 env_base  1      0.000002  0.000002  0.000002
..ial/error_functions.py:995 erf2inv  1      0.000002  0.000002  0.000002
..ages/triton/knobs.py:401 HookChain  1      0.000002  0.000002  0.000002
..es/sympy/core/rules.py:5 Transform  1      0.000002  0.000002  0.000002
..mpy/sets/sets.py:1893 UniversalSet  1      0.000002  0.000002  0.000002
..mo/source.py:208 WeakRefCallSource  1      0.000002  0.000002  0.000002
..pretty_symbology.py:191 <listcomp>  1      0.000002  0.000002  0.000002
..e.py:529 FlattenScriptObjectSource  1      0.000002  0.000002  0.000002
..egrals/transforms.py:224 _noconds_  5      0.000002  0.000002  0.000000
..ext.py:38 CodeContextDict.__init__  1      0.000001  0.000002  0.000002
..orch/onnx/_constants.py:1 <module>  1      0.000002  0.000002  0.000002
..hon3.10/pkgutil.py:194 ImpImporter  1      0.000002  0.000002  0.000002
..utilities/decorator.py:319 wrapper  1      0.000002  0.000002  0.000002
..n/equality.py:25 EqualityPredicate  1      0.000002  0.000002  0.000002
..cial/polynomials.py:290 gegenbauer  1      0.000002  0.000002  0.000002
..e.py:735 DictSubclassGetItemSource  1      0.000002  0.000002  0.000002
..sympy_parser.py:91 AppliedFunction  1      0.000002  0.000002  0.000002
..ympy/strategies/core.py:16 exhaust  3      0.000002  0.000002  0.000001
..y/polys/polyoptions.py:711 Symbols  1      0.000002  0.000002  0.000002
..iter.py:250 ObjectIteratorVariable  1      0.000002  0.000002  0.000002
..torch/_inductor/utils.py:167 align  1      0.000002  0.000002  0.000002
..pecial/polynomials.py:773 legendre  1      0.000002  0.000002  0.000002
..ilder.py:380 BackwardStateGraphArg  1      0.000002  0.000002  0.000002
../fsdp/_flat_param.py:122 ParamInfo  1      0.000002  0.000002  0.000002
..lys/agca/modules.py:286 FreeModule  1      0.000002  0.000002  0.000002
..tilities/memoization.py:1 <module>  1      0.000002  0.000002  0.000002
..chemas.py:940 AOTAutogradCacheInfo  1      0.000002  0.000002  0.000002
..amo/exc.py:70 TorchDynamoException  1      0.000002  0.000002  0.000002
..ages/triton/knobs.py:152 env_class  1      0.000002  0.000002  0.000002
..ch/_dynamo/types.py:65 GuardedCode  1      0.000002  0.000002  0.000002
..mo/graph_break_hints.py:1 <module>  1      0.000002  0.000002  0.000002
..omplexes.py:1105 periodic_argument  1      0.000002  0.000002  0.000002
..-packages/sympy/core/mod.py:12 Mod  1      0.000002  0.000002  0.000002
..y:1624 WrappedSkipFunctionVariable  1      0.000001  0.000001  0.000001
..jit/_trace.py:1253 QualnameWrapper  2      0.000001  0.000001  0.000000
..134 ProcessGroupAllocReduceScatter  1      0.000001  0.000001  0.000001
..2948 AutogradFunctionApplyVariable  1      0.000001  0.000001  0.000001
..olys/polyerrors.py:177 OptionError  1      0.000001  0.000001  0.000001
..ons/special/hyper.py:1129 appellf1  1      0.000001  0.000001  0.000001
../torch/jit/_trace.py:1301 <lambda>  2      0.000001  0.000001  0.000000
../elementary/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
.._region_tracker.py:76 InputPickler  1      0.000001  0.000001  0.000001
<string>:2 OffloadPolicy.__init__     1      0.000001  0.000001  0.000001
..o/output_graph.py:187 AliasingInfo  1      0.000001  0.000001  0.000001
..y/printing/numpy.py:504 <dictcomp>  1      0.000001  0.000001  0.000001
..tor/utils.py:181 GraphPartitionMap  1      0.000001  0.000001  0.000001
..trapolation.py:728 cohen_alt_class  1      0.000001  0.000001  0.000001
..ympy/utilities/magic.py:1 <module>  1      0.000001  0.000001  0.000001
..forms.py:40 IntegralTransformError  1      0.000001  0.000001  0.000001
..mote_module_template.py:1 <module>  1      0.000001  0.000001  0.000001
..rnal/_lazy_import.py:9 _LazyModule  1      0.000001  0.000001  0.000001
..nnx/errors.py:24 OnnxExporterError  1      0.000001  0.000001  0.000001
..ons/special/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
.. NthLinearConstantCoeffHomogeneous  1      0.000001  0.000001  0.000001
..py:344 ObservedNotImplementedError  1      0.000001  0.000001  0.000001
...py:1401 DynamoConfigPatchVariable  1      0.000001  0.000001  0.000001
..ync_compile.py:26 AsyncCompileMode  1      0.000001  0.000001  0.000001
..ore/evalf.py:65 PrecisionExhausted  1      0.000001  0.000001  0.000001
..:428 WeakKeyDictionary.__setitem__  1      0.000001  0.000001  0.000001
..anguage/core.py:26 must_use_result  2      0.000001  0.000001  0.000000
..ned.py:2166 MutableMappingVariable  1      0.000001  0.000001  0.000001
..bolic_convert.py:445 ReturnValueOp  1      0.000001  0.000001  0.000001
..rs/ode/systems.py:32 ODEOrderError  1      0.000001  0.000001  0.000001
..eTMADescriptorExperimentalVariable  1      0.000001  0.000001  0.000001
..ackends/amd/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
..mplify/hyperexpand.py:949 Operator  1      0.000001  0.000001  0.000001
..ynamo/exc.py:193 ArgsMismatchError  1      0.000001  0.000001  0.000001
..calculus/optimization.py:15 Newton  1      0.000001  0.000001  0.000001
../polys/polyutils.py:187 <listcomp>  1      0.000001  0.000001  0.000001
..ions/special/bessel.py:800 hankel1  1      0.000001  0.000001  0.000001
../modules.py:1005 SubQuotientModule  1      0.000001  0.000001  0.000001
..essions/dotproduct.py:6 DotProduct  1      0.000001  0.000001  0.000001
..mathieu_functions.py:9 MathieuBase  1      0.000001  0.000001  0.000001
.._manager.py:668 CUDADeviceVariable  1      0.000001  0.000001  0.000001
..language/core.py:3156 static_range  1      0.000001  0.000001  0.000001
..qualityPredicate._hashable_content  5      0.000001  0.000001  0.000000
..r_with_intlimits.py:5 ReorderError  1      0.000001  0.000001  0.000001
..mpy/sets/ordinals.py:83 <listcomp>  2      0.000001  0.000001  0.000000
..on/knobs.py:405 HookChain.__init__  4      0.000001  0.000001  0.000000
..mbolic_convert.py:449 YieldValueOp  1      0.000001  0.000001  0.000001
..y/hyperexpand.py:1129 MeijerShiftB  1      0.000001  0.000001  0.000001
..te.py:5 get_remote_module_template  1      0.000001  0.000001  0.000001
..symbolic_shapes.py:1815 Constraint  1      0.000001  0.000001  0.000001
..UnspecializedBuiltinNNModuleSource  1      0.000001  0.000001  0.000001
..py:968 TritonKernelWrapperMutation  1      0.000001  0.000001  0.000001
..n/compiler/compiler.py:394 AsmDict  1      0.000001  0.000001  0.000001
..triton/language/core.py:1321 slice  1      0.000001  0.000001  0.000001
../solvers/polysys.py:35 SolveFailed  1      0.000001  0.000001  0.000001
..lys/polyerrors.py:98 NotInvertible  1      0.000001  0.000001  0.000001
../functional.py:303 _Reduce_Scatter  1      0.000001  0.000001  0.000001
..ariables/misc.py:70 NO_SUCH_SUBOBJ  1      0.000001  0.000001  0.000001
..es/triton/_utils.py:115 <dictcomp>  1      0.000001  0.000001  0.000001
..tate_dict_utils.py:525 _TensorInfo  1      0.000001  0.000001  0.000001
..chemas.py:1217 AOTDispatchCompiler  1      0.000001  0.000001  0.000001
..y/hyperexpand.py:1140 MeijerShiftC  1      0.000001  0.000001  0.000001
..es/module.py:2970 NeuMF.extra_repr  1      0.000001  0.000001  0.000001
..py:331 IncrementalDecoder.getstate  3      0.000001  0.000001  0.000000
..ary/infer_schema.py:285 <listcomp>  1      0.000001  0.000001  0.000001
..rinting/python.py:10 PythonPrinter  1      0.000001  0.000001  0.000001
..py/ntheory/qs.py:9 SievePolynomial  1      0.000001  0.000001  0.000001
..hon3.10/ctypes/wintypes.py:133 MSG  1      0.000001  0.000001  0.000001
..ad/schemas.py:1061 CompilerWrapper  1      0.000001  0.000001  0.000001
..distributed/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
..ys/polyoptions.py:50 BooleanOption  1      0.000001  0.000001  0.000001
..ackages/triton/testing.py:311 Mark  1      0.000001  0.000001  0.000001
..symbology.py:41 pretty_use_unicode  1      0.000001  0.000001  0.000001
../core/facts.py:286 Prover.__init__  1      0.000001  0.000001  0.000001
..rings.py:54 ReversedGradedLexOrder  1      0.000001  0.000001  0.000001
..source.py:1054 BackwardStateSource  1      0.000001  0.000001  0.000001
..ternalRPCPickler._register_reducer  2      0.000001  0.000001  0.000000
..rce.py:1013 SubclassAttrListSource  1      0.000001  0.000001  0.000001
..olyerrors.py:6 BasePolynomialError  1      0.000001  0.000001  0.000001
..mpy/core/parameters.py:70 evaluate  1      0.000001  0.000001  0.000001
..ntext.py:208 RuntimeMetricsContext  1      0.000001  0.000001  0.000001
..olvents.py:39 GaloisGroupException  1      0.000001  0.000001  0.000001
...py:1847 KeyedJaggedTensorVariable  1      0.000001  0.000001  0.000001
..torch/_numpy/_dtypes.py:129 uint64  1      0.000001  0.000001  0.000001
..trices/exceptions.py:6 MatrixError  1      0.000001  0.000001  0.000001
..on/runtime/_allocation.py:5 Buffer  1      0.000001  0.000001  0.000001
..mpy/polys/polyoptions.py:658 Polys  1      0.000001  0.000001  0.000001
..kages/triton/knobs.py:123 env_bool  1      0.000001  0.000001  0.000001
..ls/serialization/config.py:19 save  1      0.000001  0.000001  0.000001
../__init__.py:881 Prepared.__bool__  10     0.000001  0.000001  0.000000
..mo/utils.py:4739 CompileCounterInt  1      0.000001  0.000001  0.000001
../convert_frame.py:832 DynamoOutput  1      0.000001  0.000001  0.000001
..s/agca/modules.py:1096 ModuleOrder  1      0.000001  0.000001  0.000001
../transforms.py:331 MellinTransform  1      0.000001  0.000001  0.000001
..SecondNonlinearAutonomousConserved  1      0.000001  0.000001  0.000001
.. CreateTMADescriptorStableVariable  1      0.000001  0.000001  0.000001
..sympy/geometry/line.py:2504 Line3D  1      0.000001  0.000001  0.000001
..re/expr.py:1021 Symbol._eval_power  1      0.000001  0.000001  0.000001
...py:60 _global_parameters.__init__  1      0.000001  0.000001  0.000001
..frame.py:1777 ConvertFrameProtocol  1      0.000001  0.000001  0.000001
..sympy/polys/polyoptions.py:674 All  1      0.000001  0.000001  0.000001
../iter.py:304 CountIteratorVariable  1      0.000001  0.000001  0.000001
..distributed/fake_pg.py:7 FakeStore  1      0.000001  0.000001  0.000001
..py/polys/polyoptions.py:728 Method  1      0.000001  0.000001  0.000001
..s/solvers.py:18 PolyNonlinearError  1      0.000001  0.000001  0.000001
..re/assumptions.py:497 Symbol.getit  1      0.000001  0.000001  0.000001
..ules.py:3128 _allowed_callable_ids  1      0.000001  0.000001  0.000001
..y:2462 OutDtypeHigherOrderVariable  1      0.000001  0.000001  0.000001
..ors.py:28 UnsupportedOperatorError  1      0.000001  0.000001  0.000001
..rd/_fsdp_common.py:73 HSDPMeshInfo  1      0.000001  0.000001  0.000001
..h/jit/_recursive.py:464 <listcomp>  2      0.000001  0.000001  0.000000
..olic_shapes.py:2569 SymExprPrinter  1      0.000001  0.000001  0.000001
..ensor/array/arrayop.py:458 Flatten  1      0.000001  0.000001  0.000001
..ds/exceptions.py:39 StructureError  1      0.000001  0.000001  0.000001
..ml/parser.py:89 SafeLoader.dispose  1      0.000001  0.000001  0.000001
..ncs.py:62 IndexExpression.__init__  2      0.000001  0.000001  0.000000
../variables/base.py:55 MutationType  1      0.000001  0.000001  0.000001
..azy.py:187 LazySymNodeFormatString  1      0.000001  0.000001  0.000001
..orator.py:101 no_attrs_in_subclass  1      0.000001  0.000001  0.000001
..es/sympy/sets/sets.py:2759 SetKind  1      0.000001  0.000001  0.000001
..mpy/polys/orderings.py:35 LexOrder  1      0.000001  0.000001  0.000001
..ends/amd/driver.py:646 HIPLauncher  1      0.000001  0.000001  0.000001
..igher_order_op.py:154 TraceWrapped  1      0.000001  0.000001  0.000001
..olyerrors.py:136 ComputationFailed  1      0.000001  0.000001  0.000001
..ops.py:2115 FunctionalCallVariable  1      0.000001  0.000001  0.000001
..ore/facts.py:252 TautologyDetected  1      0.000001  0.000001  0.000001
..es/torch/_numpy/_dtypes.py:84 int8  1      0.000001  0.000001  0.000001
..3.10/ctypes/wintypes.py:111 _COORD  1      0.000001  0.000001  0.000001
..language/core.py:609 dtype.__str__  1      0.000001  0.000001  0.000001
..amo/codegen.py:62 GraphOutputEntry  1      0.000001  0.000001  0.000001
..ptions/assume.py:174 PredicateMeta  1      0.000001  0.000001  0.000001
..l.py:1613 FormalPowerSeriesCompose  1      0.000001  0.000001  0.000001
..im_array.py:591 ImmutableNDimArray  1      0.000001  0.000001  0.000001
..misc.py:1732 NumpyTypeInfoVariable  1      0.000001  0.000001  0.000001
..olvers/ode/single.py:732 Bernoulli  1      0.000001  0.000001  0.000001
..nsion.py:344 ArrayComprehensionMap  1      0.000001  0.000001  0.000001
..sympy/polys/polyoptions.py:684 Gen  1      0.000001  0.000001  0.000001
..orch/_dynamo/guards.py:2960 Config  1      0.000001  0.000001  0.000001
..y/printing/numpy.py:346 <dictcomp>  1      0.000001  0.000001  0.000001
..s/exceptions.py:18 DMBadInputError  1      0.000001  0.000001  0.000001
..c.py:301 ObservedUserStopIteration  1      0.000001  0.000001  0.000001
..sympy/series/gruntz.py:155 SubsSet  1      0.000001  0.000001  0.000001
..tions/special/hyper.py:29 TupleArg  1      0.000001  0.000001  0.000001
..ard/_fsdp_common.py:62 DDPMeshInfo  1      0.000001  0.000001  0.000001
..ies.py:8 DotProdSimpState.__init__  1      0.000001  0.000001  0.000001
..olyerrors.py:67 HeuristicGCDFailed  1      0.000001  0.000001  0.000001
..namo/source.py:879 OptimizerSource  1      0.000001  0.000001  0.000001
..e_wrappers.py:130 NoopAliasHandler  1      0.000001  0.000001  0.000001
..de/single.py:2787 SecondLinearAiry  1      0.000001  0.000001  0.000001
...py:258 SkipCodeRecursiveException  1      0.000001  0.000001  0.000001
..code_analysis.py:196 FixedPointBox  1      0.000001  0.000001  0.000001
..h/utils/_pytree.py:1408 <listcomp>  4      0.000001  0.000001  0.000000
..tor/utils.py:3708 CUDAGraphWrapper  1      0.000001  0.000001  0.000001
..at_param.py:192 _FlatParameterMeta  1      0.000001  0.000001  0.000001
..omogeneousUndeterminedCoefficients  1      0.000001  0.000001  0.000001
..01 raise_hard_error_if_graph_break  9      0.000001  0.000001  0.000000
..s/torch/_numpy/_dtypes.py:90 int16  1      0.000001  0.000001  0.000001
..t/templates/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
..lus/inverselaplace.py:220 Stehfest  1      0.000001  0.000001  0.000001
..AttentionBackwardHighOrderVariable  1      0.000001  0.000001  0.000001
..y/core/containers.py:379 TupleKind  1      0.000001  0.000001  0.000001
..function.py:107 ArgumentIndexError  1      0.000001  0.000001  0.000001
..mpy/core/sympify.py:49 CantSympify  1      0.000001  0.000001  0.000001
..ng/series.py:1742 Line3DBaseSeries  1      0.000001  0.000001  0.000001
../functional.py:409 _AlltoAllSingle  1      0.000001  0.000001  0.000001
..ynamo/exc.py:112 TorchRuntimeError  1      0.000001  0.000001  0.000001
..ng/backends/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
..tor/utils.py:1577 DelayReplaceLine  1      0.000001  0.000001  0.000001
..s/_common.py:12 _sharded_op_common  4      0.000001  0.000001  0.000000
..ting/printer.py:388 _PrintFunction  1      0.000001  0.000001  0.000001
..ngle.py:294 SinglePatternODESolver  1      0.000001  0.000001  0.000001
..es/triton/knobs.py:219 env_opt_str  1      0.000001  0.000001  0.000001
..ernal.py:152 log_torchscript_usage  1      0.000001  0.000001  0.000001
..py/polys/polyoptions.py:648 Formal  1      0.000001  0.000001  0.000001
..es.py:1849 RelaxedUnspecConstraint  1      0.000001  0.000001  0.000001
../zipfile.py:684 _check_compression  1      0.000001  0.000001  0.000001
..647 GaussianRationalField.__init__  1      0.000001  0.000001  0.000001
..inductor/config.py:823 _collective  1      0.000001  0.000001  0.000001
..tor/utils.py:1366 ValueWithLineMap  1      0.000001  0.000001  0.000001
..time/jit.py:1071 ConstexprFunction  1      0.000001  0.000001  0.000001
..sympy/strategies/tools.py:38 typed  1      0.000000  0.000001  0.000001
..tionModeStackStateManager.__init__  1      0.000001  0.000001  0.000001
..y/sets/ordinals.py:253 OrdinalZero  1      0.000001  0.000001  0.000001
..o/source.py:915 FSDPNNModuleSource  1      0.000001  0.000001  0.000001
..nsions.py:2749 dataclass_transform  1      0.000001  0.000001  0.000001
..ed.py:2073 UserDefinedListVariable  1      0.000001  0.000001  0.000001
..ckages/triton/knobs.py:100 env_str  1      0.000001  0.000001  0.000001
..pyfinitefield.py:9 GMPYFiniteField  1      0.000001  0.000001  0.000001
..ages/sympy/ntheory/ecm.py:17 Point  1      0.000001  0.000001  0.000001
..series/sequences.py:611 SeqFormula  1      0.000001  0.000001  0.000001
..etry/exceptions.py:3 GeometryError  1      0.000001  0.000001  0.000001
..n/language/core.py:3196 async_task  1      0.000001  0.000001  0.000001
..s/sympy/strategies/util.py:6 assoc  1      0.000001  0.000001  0.000001
..r/utils.py:1521 FakeIndentedBuffer  1      0.000001  0.000001  0.000001
..tor/runtime/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
..iter.py:282 RepeatIteratorVariable  1      0.000001  0.000001  0.000001
..l/factorials.py:281 MultiFactorial  1      0.000001  0.000001  0.000001
..h/jit/_recursive.py:475 <listcomp>  2      0.000001  0.000001  0.000000
..namo/device_interface.py:55 Stream  1      0.000001  0.000001  0.000001
..es/torch/_dynamo/utils.py:4553 Lit  1      0.000001  0.000001  0.000001
..s/domainelement.py:6 DomainElement  1      0.000001  0.000001  0.000001
